,open,high,low,close,volume
20141110,21378,21537,21326,21442,4243870
20141107,21215,21271,21163,21236,3729623
20141106,21052,21258,21026,21223,6775894
20141105,21215,21245,21069,21103,7092635
20141104,21271,21378,21086,21163,4487568
20141103,21442,21442,21262,21309,5530095
20141031,21352,21451,21223,21447,8544699
20141030,21249,21284,21150,21284,10554234
20141029,21017,21344,20961,21296,11032216
20141028,20936,20979,20850,20910,6589370
20141027,20906,21022,20884,20927,7231643
20141024,20996,20996,20704,20828,8141928
20141023,20846,21026,20811,20910,8752339
20141022,20923,20983,20811,20867,11012686
20141021,20837,20837,20626,20725,7342847
20141020,20734,20944,20734,20876,10696653
20141017,20867,20901,20562,20592,10573256
20141016,20846,20884,20695,20837,7859941
20141015,20944,21056,20841,20940,13406964
20141014,21043,21129,20966,20970,13096012
20141013,20846,21004,20798,20992,15064811
20141010,21284,21284,20944,21043,15821599
20141008,21322,21412,21258,21374,7862974
20141007,21498,21533,21365,21442,8174634
20141006,21468,21541,21365,21404,16108935
20141002,21567,21601,21335,21438,23038453
20141001,21919,21928,21683,21700,16830607
20140930,22035,22108,21906,22001,12432815
20140929,22134,22194,22035,22095,5913189
20140926,22057,22134,22022,22130,7429474
20140925,22297,22314,22151,22203,6352708
20140924,22125,22224,22061,22207,7715612
20140923,22203,22297,22173,22215,22480446
20140922,22469,22473,22203,22288,7772284
20140919,22585,22636,22533,22559,8583196
20140918,22611,22623,22443,22469,9021705
20140917,22503,22628,22499,22615,6280118
20140916,22370,22447,22349,22409,10702198
20140915,22379,22400,22237,22336,7625299
20140912,22374,22452,22340,22417,13618800
20140911,22477,22499,22357,22374,12206810
20140905,22503,22576,22379,22477,8605401
20140904,22546,22632,22503,22520,8845542
20140903,22443,22512,22340,22443,18735204
20140902,22701,22701,22460,22503,9207334
20140901,22718,22757,22649,22701,4321801
20140829,22752,22769,22611,22744,7442934
20140828,22847,23001,22800,22808,8016933
20140827,22847,22920,22774,22787,8109035
20140826,22778,22847,22709,22782,6611401
20140825,22585,22731,22490,22701,5503864
20140822,22525,22671,22473,22641,17077901
20140821,22804,22821,22439,22473,10124463
20140820,22950,22963,22800,22830,7991845
20140819,22731,22924,22731,22860,6644832
20140818,22868,22903,22653,22671,3688988
20140814,22761,22924,22718,22795,5954438
20140813,22636,22731,22598,22731,5583494
20140812,22658,22757,22602,22602,5334457
20140811,22623,22658,22550,22602,11926972
20140808,22709,22714,22426,22469,12677265
20140807,22761,22851,22688,22757,8742656
20140806,22855,22954,22791,22851,8417267
20140805,23053,23053,22868,22920,6432693
20140804,23169,23169,22993,23074,8723963
20140801,23001,23177,22993,23079,10309548
20140731,23246,23379,23130,23182,16206143
20140730,23061,23431,23053,23293,25426967
20140729,22859,23039,22846,23013,14806979
20140728,22601,22837,22601,22794,6339630
20140725,22575,22610,22541,22584,8094932
20140724,22549,22640,22485,22537,6970384
20140723,22584,22601,22498,22528,7252494
20140722,22399,22549,22399,22532,5945503
20140721,22498,22562,22395,22399,7847510
20140718,22275,22391,22245,22391,8225737
20140717,22412,22515,22399,22421,8023525
20140716,22313,22408,22300,22352,11352294
20140715,22154,22373,22150,22318,7638607
20140714,22112,22180,22043,22086,17257552
20140711,22086,22086,21961,22008,10189654
20140710,22197,22249,22150,22185,7934624
20140709,22154,22185,22077,22142,6004205
20140708,22266,22313,22159,22249,5642181
20140707,22335,22365,22176,22249,7217337
20140704,22519,22524,22348,22369,8022227
20140703,22425,22464,22386,22399,10231659
20140702,22356,22515,22348,22425,9762001
20140701,22240,22309,22129,22270,4640504
20140630,22253,22373,22253,22326,5578307
20140627,22266,22330,22124,22227,7892182
20140626,22176,22343,22163,22283,12353071
20140625,22236,22309,22107,22137,11169467
20140624,21948,22335,21948,22266,8689796
20140623,21931,22090,21923,22021,17771455
20140620,22210,22210,21875,21901,9514750
20140619,22266,22356,22150,22223,6638144
20140618,22275,22288,22150,22167,4682476
20140617,22236,22330,22206,22296,3801333
20140616,22112,22270,22081,22258,15834477
20140613,22335,22378,22086,22137,9309748
20140612,22472,22502,22365,22412,7276622
20140611,22498,22567,22442,22494,3714424
20140610,22408,22511,22361,22511,2727303
20140609,22382,22515,22266,22279,9352550
20140605,22403,22442,22227,22283,5395473
20140603,22378,22412,22249,22399,6307168
20140602,22330,22455,22326,22378,2904753
20140530,22511,22571,22326,22326,5962803
20140529,22567,22588,22464,22515,6656037
20140528,22292,22537,22275,22537,10087761
20140527,22532,22567,22197,22292,7851194
20140526,22532,22614,22494,22519,3842878
20140523,22562,22622,22537,22558,6811028
20140522,22549,22678,22519,22597,7908327
20140521,22386,22618,22386,22476,7448570
20140520,22472,22545,22446,22472,7490123
20140519,22489,22502,22348,22502,10008249
20140516,22373,22472,22352,22455,14040276
20140515,22464,22584,22442,22468,13794814
20140514,22172,22481,22172,22464,16637094
20140513,21966,22249,21931,22185,7377644
20140512,21759,21897,21678,21884,3600436
20140509,21738,21824,21691,21747,8476742
20140508,21635,21717,21536,21717,17271711
20140507,21837,21888,21592,21618,9596351
20140502,21905,21931,21798,21828,7747893
20140430,22026,22026,21807,21910,10887574
20140429,22026,22069,21905,21923,12755710
20140428,21957,22081,21949,22013,4651151
20140425,22294,22319,21996,22009,6802319
20140424,22391,22430,22294,22328,11398855
20140423,22430,22481,22319,22349,5082479
20140422,22379,22421,22238,22374,5318706
20140421,22413,22417,22294,22379,6507686
20140418,22332,22442,22328,22413,9311524
20140417,22362,22366,22187,22247,5159866
20140416,22213,22306,22111,22281,6084058
20140415,22370,22408,22179,22187,5487033
20140414,22221,22353,22183,22315,4675026
20140411,22251,22281,22166,22247,5480267
20140410,22464,22498,22357,22421,8309989
20140409,22396,22434,22340,22362,9498745
20140408,22149,22366,22119,22328,6835041
20140407,22183,22268,22115,22213,7249697
20140404,22196,22328,22179,22264,14768719
20140403,22204,22362,22183,22183,12597333
20140402,22217,22238,22166,22200,14425713
20140401,22051,22204,21970,22132,11239658
20140331,22068,22128,21974,22115,13897785
20140328,21983,22115,21962,22013,10235194
20140327,21864,22034,21860,22013,14815407
20140326,21719,21902,21719,21889,8451007
20140325,21583,21660,21532,21583,7823703
20140324,21532,21694,21515,21613,5899388
20140321,21413,21498,21383,21498,17038781
20140320,21498,21536,21315,21332,6879906
20140319,21698,21711,21545,21587,6029283
20140318,21613,21677,21468,21587,6015162
20140317,21362,21451,21315,21447,12506626
20140314,21379,21413,21273,21366,10980537
20140313,21634,21651,21498,21579,22089564
20140312,21783,21787,21515,21528,14919619
20140311,21813,21860,21762,21860,10593852
20140310,21932,21932,21758,21762,6481802
20140307,22140,22174,21949,22038,4632674
20140306,22060,22089,22034,22085,7630267
20140305,22081,22145,22055,22064,7055234
20140304,21877,21928,21834,21864,6934102
20140303,21932,21996,21804,21932,8195301
20140228,22085,22179,22034,22111,9686017
20140227,22034,22102,21962,22085,7654894
20140226,21936,22068,21889,22051,9288136
20140225,21911,22009,21855,21962,7018947
20140224,21843,21898,21732,21779,12249472
20140221,21672,21855,21570,21855,8259623
20140220,21570,21677,21464,21519,10042038
20140219,21698,21702,21532,21643,6843204
20140218,21758,21813,21587,21749,7518180
20140217,21838,21902,21723,21758,8595328
20140214,21532,21800,21519,21719,7858108
20140213,21617,21732,21443,21464,8155971
20140212,21677,21749,21596,21621,8183213
20140211,21451,21634,21409,21566,4063187
20140210,21528,21549,21400,21485,4761612
20140207,21438,21498,21341,21477,3372658
20140206,21200,21375,21187,21294,2969093
20140205,21153,21196,21034,21128,22410939
20140204,21213,21213,21000,21034,18598992
20140203,21600,21626,21392,21443,8847205
20140129,21575,21762,21562,21723,5146438
20140128,21353,21511,21336,21485,10831659
20140127,21426,21506,21268,21430,29138158
20140124,21698,21753,21545,21689,16760893
20140123,22030,22051,21787,21787,6190085
20140122,21987,22034,21953,22013,6266617
20140121,21906,22047,21834,22047,4428419
20140120,21723,21906,21609,21872,11547506
20140117,21911,21957,21715,21740,4673946
20140116,21898,22000,21877,21945,3598477
20140115,21885,21919,21766,21843,4875761
20140114,21749,21983,21660,21779,7973160
20140113,21732,21860,21706,21809,14067426
20140110,21749,21915,21579,21668,12692192
20140109,21949,21987,21838,21847,8802910
20140108,22017,22060,21817,21962,7623309
20140107,21817,22047,21787,21962,5999685
20140106,21838,22026,21779,21898,21251914
20140103,22038,22055,21698,21834,18609666
20140102,22736,22753,22047,22047,14817865
20131230,22672,22685,22587,22685,5934150
20131227,22438,22638,22396,22600,5711534
20131226,22502,22549,22404,22425,13151923
20131224,22451,22528,22379,22460,10377192
20131223,22302,22451,22183,22404,10285477
20131220,22106,22268,22089,22183,5584107
20131219,22379,22460,22043,22123,7452094
20131218,22043,22221,22017,22149,5822204
20131217,22106,22174,21983,22021,7225432
20131216,21894,22017,21809,21928,13777984
20131213,22081,22081,21758,21919,22912328
20131212,22009,22094,21885,22094,24466715
20131211,22251,22430,22051,22098,11744508
20131210,22396,22400,22285,22340,4787174
20131209,22408,22460,22345,22396,6926913
20131206,22183,22251,22123,22183,13597861
20131205,22251,22294,21987,22183,18257711
20131204,22379,22430,22221,22226,11173114
20131203,22630,22685,22472,22485,7510455
20131202,22974,23025,22728,22749,5431708
20131129,22855,23017,22855,22923,9115579
20131128,22838,22991,22838,22915,9343286
20131127,22574,22736,22438,22736,11125580
20131126,22438,22672,22289,22651,7415467
20131125,22494,22766,22494,22566,6830302
20131122,22332,22506,22251,22391,12952716
20131121,22532,22566,22153,22238,10004755
20131120,22719,22745,22540,22583,8259805
20131119,22468,22842,22442,22749,6427218
20131118,22545,22574,22455,22489,7554848
20131115,22123,22468,22081,22442,6268827
20131114,22060,22119,21911,22000,11275125
20131113,22277,22277,21889,21889,9430275
20131112,22179,22374,22157,22302,5087175
20131111,22243,22247,22089,22149,7015920
20131108,22179,22268,22136,22162,7879665
20131107,22468,22485,22281,22323,8721198
20131106,22438,22574,22434,22494,6062799
20131105,22591,22638,22425,22477,7540289
20131104,22723,22732,22570,22604,8485158
20131101,22719,22808,22719,22779,7104259
20131031,22953,22987,22719,22719,5635962
20131030,23051,23068,22876,23064,5745035
20131029,22847,23021,22783,22974,11235225
20131028,22749,22898,22719,22889,9721690
20131025,22868,22868,22587,22694,6135225
20131024,22791,22864,22702,22864,7840832
20131023,23085,23132,22791,22791,8624050
20131022,23047,23064,22966,23047,8910693
20131021,23068,23115,23025,23047,6658171
20131018,23013,23047,22953,23021,17370712
20131017,22974,23030,22876,22932,6513144
20131016,22834,22983,22813,22813,9128775
